resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,n_windows,minimum_window_n,mean_gain_pct,median_gain_pct,worst_window_gain_pct,best_window_gain_pct,gain_std_pct,gain_q25_pct,gain_q75_pct,positive_windows,positive_window_fraction,gain_iqr_pct,worst_loss_magnitude_pct,robust_score,passes_window_count,passes_sample_count,passes_positive_fraction,passes_median_gain,passes_worst_window,eligible
4min,4,temperature,60,HIST_GRADIENT_BOOSTING,0.25,4,75,5.1321235086816515,4.69745009245524,0.6060844169779,10.527509432838224,4.290866016804444,1.09429127256638,8.735282328570511,4,1.0,7.640991056004131,0.0,0.8769545644531744,True,True,True,True,True,True
4min,4,temperature,60,HIST_GRADIENT_BOOSTING,0.5,4,75,6.4969715736913844,6.138965836503092,-0.6173777735925435,14.327332395351899,6.913999732257119,-0.26465358509982084,12.900590995294298,2,0.5,13.165244580394118,0.6173777735925435,-0.5980008970921026,True,True,False,True,True,False
4min,4,temperature,60,HIST_GRADIENT_BOOSTING,0.75,4,75,3.780667128028618,3.466235196241745,-4.104697275259166,12.29489539489015,7.6630653005412475,-3.730368578174348,10.977270902444712,2,0.5,14.70763948061906,4.104697275259166,-4.913758862882577,True,True,False,True,False,False
4min,4,temperature,60,HIST_GRADIENT_BOOSTING,1.0,4,75,-2.692190942588611,-4.096787640814313,-10.341408876156587,7.766220387430766,7.171335536265161,-8.744697640266127,1.9557190568632032,2,0.5,10.70041669712933,10.341408876156587,-12.032348208418124,True,True,False,False,False,False
4min,4,temperature,120,HIST_GRADIENT_BOOSTING,0.25,4,75,2.7303959910143263,1.2279710112560949,0.6150698480089491,7.850572093536166,2.9731094504354414,0.86788328969472,3.090483712575701,4,1.0,2.222600422880981,0.0,0.11667079981560446,True,True,True,True,True,True
4min,4,temperature,120,HIST_GRADIENT_BOOSTING,0.5,4,75,2.042963541679377,-0.3633168101655134,-4.0421924108247955,12.94068019787333,6.605931895251636,-2.704441368410357,4.38408809992422,2,0.5,7.088529468334578,4.0421924108247955,-4.9181296470390015,True,True,False,False,False,False
4min,4,temperature,120,HIST_GRADIENT_BOOSTING,0.75,4,75,-1.9329892698406277,-4.591311190020612,-13.3236091068619,14.774274407540615,10.801756829862441,-10.280167257978036,3.755866798116797,2,0.5,14.036034056094833,13.3236091068619,-14.940230494783505,True,True,False,False,False,False
4min,4,temperature,120,HIST_GRADIENT_BOOSTING,1.0,4,75,-8.812827888208982,-11.091527438285853,-26.213121660853467,13.14486498458925,15.276207102110329,-21.105381939495857,1.2010266130010239,1,0.25,22.30640855249688,26.213121660853467,-28.79801212974766,True,True,False,False,False,False
4min,4,temperature,240,HIST_GRADIENT_BOOSTING,0.25,4,75,-4.302460603724449,-0.9605076104382438,-14.959074680734656,-0.32975251328665406,6.1690279554106615,-4.851477961793593,-0.4114902523690995,0,0.0,4.439987709424494,14.959074680734656,-6.920270135334155,True,True,False,False,False,False
4min,4,temperature,240,HIST_GRADIENT_BOOSTING,0.5,4,75,-12.006829521448152,-3.7989579395581456,-38.515777941479165,-1.913624265197153,15.327012147139206,-12.78454273373029,-3.0212447272760072,0,0.0,9.763298006454283,38.515777941479165,-18.30955142815508,True,True,False,False,False,False
4min,4,temperature,240,HIST_GRADIENT_BOOSTING,0.75,4,75,-22.1247368388389,-8.36605413053806,-67.07212712432711,-4.694711969952372,25.994413875713,-23.255927821441244,-7.234863147935716,0,0.0,16.021064673505528,67.07212712432711,-33.1446182483726,True,True,False,False,False,False
4min,4,temperature,240,HIST_GRADIENT_BOOSTING,1.0,4,75,-33.98861229953022,-14.445808017622507,-98.48177150759513,-8.581061655280731,37.32630691119815,-36.5492770710484,-11.885143246104324,0,0.0,24.664133824944077,98.48177150759513,-51.39831780699333,True,True,False,False,False,False
4min,4,temperature,480,HIST_GRADIENT_BOOSTING,0.25,4,75,0.09862833765288948,0.5942879434217421,-3.156443718829756,2.36238118259783,2.140074116512188,-1.113422746410999,1.8063390274856306,2,0.5,2.9197617738966297,3.156443718829756,-1.6547038732340118,True,True,False,True,False,False
4min,4,temperature,480,HIST_GRADIENT_BOOSTING,0.5,4,75,-2.590719878411729,-0.6726550539200145,-10.450313188854292,1.4327437830474048,4.719429278142044,-4.147144645097393,0.8837697127656493,2,0.5,5.030914357863042,10.450313188854292,-5.800690530065109,True,True,False,False,False,False
4min,4,temperature,480,HIST_GRADIENT_BOOSTING,0.75,4,75,-7.817786278061075,-4.790015067806717,-21.13653209663769,-0.5545828799931769,7.881591464736126,-8.879310949881468,-3.7284903959863254,0,0.0,5.150820553895143,21.13653209663769,-12.649558368913711,True,True,False,False,False,False
4min,4,temperature,480,HIST_GRADIENT_BOOSTING,1.0,4,75,-15.19512669518252,-11.066989149988983,-34.40838908106621,-4.238139399685902,11.573412419550637,-18.776396809376052,-7.4857190357954515,0,0.0,11.290677773580601,34.40838908106621,-25.314425307045838,True,True,False,False,False,False
4min,4,temperature,60,EXTRA_TREES,0.25,4,75,1.6992115859413297,1.5297257109497975,-4.106455546500093,7.843850468365817,4.596283244104404,-1.7902358497412991,5.0191731466324265,2,0.5,6.809408996373726,4.106455546500093,-2.9015926738620887,True,True,False,True,False,False
4min,4,temperature,60,EXTRA_TREES,0.5,4,75,1.5777222673983042,1.61401870967712,-9.771070799720304,12.853922449959281,8.751184780431188,-4.99657049105139,8.188311468126814,2,0.5,13.184881959178204,9.771070799720304,-7.421189969842059,True,True,False,True,False,False
4min,4,temperature,60,EXTRA_TREES,0.75,4,75,-0.441477870811982,0.23548198473758664,-16.767297194828576,14.530421742105473,12.23033209174605,-9.493740484950274,9.287744598875879,2,0.5,18.781485083826155,16.767297194828576,-13.347084855882635,True,True,False,False,False,False
4min,4,temperature,60,EXTRA_TREES,1.0,4,75,-4.3312148457655235,-2.56723508983563,-24.87151482808255,12.681125624691717,14.926451813140131,-15.131778988349712,8.233329052748559,2,0.5,23.36510804109827,24.87151482808255,-20.467667817405403,True,True,False,False,False,False
4min,4,temperature,120,EXTRA_TREES,0.25,4,75,1.0912609065276209,0.2737168907232653,-3.1551825727222784,6.9727924173862315,3.976071781784317,-2.198633948933183,3.5636117461840695,2,0.5,5.762245695117253,3.1551825727222784,-3.3962016000159307,True,True,False,False,False,False
4min,4,temperature,120,EXTRA_TREES,0.5,4,75,0.41545956025566433,0.06442682855817816,-8.955057837928118,10.488042421834418,7.524862357013274,-5.415629399505143,5.895515788318985,2,0.5,11.311145187824128,8.955057837928118,-7.829910224835915,True,True,False,False,False,False
4min,4,temperature,120,EXTRA_TREES,0.75,4,75,-2.0306131732752886,-0.6272573376254407,-17.007003254351424,10.139065236501152,10.706225858031736,-9.529247447564003,6.871376936663275,2,0.5,16.400624384227278,17.007003254351424,-13.079320343326936,True,True,False,False,False,False
4min,4,temperature,120,EXTRA_TREES,1.0,4,75,-6.126646654356501,-2.1397703988590657,-26.882994281756584,6.655948462048715,13.76146182016379,-14.407060326458266,6.1406432732427,2,0.5,20.547703599700966,26.882994281756584,-19.134370769148696,True,True,False,False,False,False
4min,4,temperature,240,EXTRA_TREES,0.25,4,75,0.03402887516027775,-0.0583716803627998,-2.3878503700465257,2.6407092314132363,1.7910253975517882,-0.8486758029473607,0.8243329977448386,2,0.5,1.6730088006921993,2.3878503700465257,-1.4918386732205309,True,True,False,False,False,False
4min,4,temperature,240,EXTRA_TREES,0.5,4,75,-1.5979255093113747,-1.1083632133900185,-6.465125959960255,2.2901503494947937,3.2698151180601505,-3.4369638138571266,0.7306750911557337,2,0.5,4.16763890501286,6.465125959960255,-4.808464155886512,True,True,False,False,False,False
4min,4,temperature,240,EXTRA_TREES,0.75,4,75,-4.8160544710736275,-3.596324949993423,-12.047549847435398,-0.024018136872264405,4.782858611925433,-7.640969302581498,-0.7714101184855523,0,0.0,6.869559184095945,12.047549847435398,-10.042992003900245,True,True,False,False,False,False
4min,4,temperature,240,EXTRA_TREES,1.0,4,75,-9.45679452211866,-9.209844547144508,-18.923349460183672,-0.4841395340019489,6.705657752842137,-13.282861083096439,-5.383777986166728,0,0.0,7.899083096929711,18.923349460183672,-17.89022346065528,True,True,False,False,False,False
4min,4,temperature,480,EXTRA_TREES,0.25,4,75,0.520433809349512,1.1781864980143315,-4.326855585839692,4.052217827209077,3.0513799180965466,-0.5371070370376739,2.235727344401517,3,0.75,2.772834381439191,4.326855585839692,-1.289944589165187,True,True,True,True,False,False
4min,4,temperature,480,EXTRA_TREES,0.5,4,75,-1.1845547576013955,1.435197860380136,-11.051211258431412,3.442596507265557,5.816477885932257,-2.5798198791216262,2.830462981900367,3,0.75,5.410282861021994,11.051211258431412,-4.032746384738713,True,True,True,True,False,False
4min,4,temperature,480,EXTRA_TREES,0.75,4,75,-4.993816065273864,-1.5871837016344137,-19.769930185369617,2.969033327542986,8.732134382407972,-6.2513091021943605,-0.3296906647139184,1,0.25,5.921618437480442,19.769930185369617,-9.490475466717038,True,True,False,False,False,False
4min,4,temperature,480,EXTRA_TREES,1.0,4,75,-10.63444429922539,-7.553168116089121,-30.08261513499531,2.6511741702719975,12.203806065093907,-15.673224422305658,-2.5143879930088504,1,0.25,13.158836429296809,30.08261513499531,-21.65324011448635,True,True,False,False,False,False
4min,4,temperature,60,XGBOOST,0.25,4,75,2.6079410210172957,1.0248890292830914,-4.098646393556317,12.480632419059317,6.189490341582939,-1.5308520258015699,5.163682076101956,2,0.5,6.6945341019035265,4.098646393556317,-3.347039620057751,True,True,False,True,False,False
4min,4,temperature,60,XGBOOST,0.5,4,75,1.6694769445053277,-0.40609094223854214,-11.414227410083132,18.904317072581527,11.34590418710977,-6.430702998390046,7.694089000656831,2,0.5,14.124791999046877,11.414227410083132,-10.322043794282763,True,True,False,False,False,False
4min,4,temperature,60,XGBOOST,0.75,4,75,-2.949231672136672,-4.134209212681537,-21.36641077845688,17.837902515273267,14.958301645737684,-14.27341615474295,7.189975269924743,2,0.5,21.46339142466769,21.36641077845688,-20.207507619629602,True,True,False,False,False,False
4min,4,temperature,60,XGBOOST,1.0,4,75,-10.897232030985169,-9.884300717530344,-33.36624373712009,9.545917048240097,17.301682639955782,-24.51024544650896,3.7287126979934486,2,0.5,28.23895814450241,33.36624373712009,-32.34534072406157,True,True,False,False,False,False
4min,4,temperature,120,XGBOOST,0.25,4,75,2.449403791396604,1.11635418523489,-1.2673310912680689,8.832237886384705,3.814487885732631,0.3591047939023303,3.2066531827291636,3,0.75,2.847548388826833,1.2673310912680689,-0.6242527819955439,True,True,True,True,False,False
4min,4,temperature,120,XGBOOST,0.5,4,75,2.0791990335040906,0.9137707176732475,-6.34380460088334,12.833059299553208,6.9067972225576355,-1.5515359075706763,4.544505658748014,3,0.75,6.096041566318691,6.34380460088334,-3.720201215706933,True,True,True,True,False,False
4min,4,temperature,120,XGBOOST,0.75,4,75,-1.1406384296787633,-0.5918036591936677,-14.724876517375495,11.345930117047777,9.33408656295481,-5.57281765789317,3.840375569020739,2,0.5,9.413193226913908,14.724876517375495,-8.979619401994494,True,True,False,False,False,False
4min,4,temperature,120,XGBOOST,1.0,4,75,-6.947391694212839,-3.3326249327931396,-25.751540313258577,4.6272234019935,11.576914990243795,-11.447280372734934,1.1672637457289547,2,0.5,12.614544118463888,25.751540313258577,-16.077782070339726,True,True,False,False,False,False
4min,4,temperature,240,XGBOOST,0.25,4,75,-4.134679435430697,-0.7211535642887619,-15.325000611564883,0.22858999841962013,6.47316257512627,-4.480293529011366,-0.37553947070809324,1,0.25,4.104754058303273,15.325000611564883,-6.604780746331619,True,True,False,False,False,False
4min,4,temperature,240,XGBOOST,0.5,4,75,-10.997244824534661,-2.2578332162070787,-37.92091690478975,-1.5523959609347417,15.549400155717112,-11.459914587543654,-1.7951634531980867,0,0.0,9.664751134345568,37.92091690478975,-16.570438009577302,True,True,False,False,False,False
4min,4,temperature,240,XGBOOST,0.75,4,75,-19.797790481215234,-5.725997470442541,-64.82405971641829,-2.9151072675575564,26.023184332590333,-20.837537873339503,-4.686250078318269,0,0.0,16.151287795021233,64.82405971641829,-30.00765629705773,True,True,False,False,False,False
4min,4,temperature,240,XGBOOST,1.0,4,75,-30.008608553519206,-10.56575289439687,-94.25300458599854,-4.649923839284543,37.19312525545806,-32.87655292872165,-7.6978085191944245,0,0.0,25.178744409527226,94.25300458599854,-46.71837624566012,True,True,False,False,False,False
4min,4,temperature,480,XGBOOST,0.25,4,75,0.8507566618970874,1.4285580707062264,-1.2029152413052246,1.7488257474811213,1.2120277082158069,0.5430555640971655,1.7362591685061484,3,0.75,1.1932036044089829,1.2029152413052246,0.5312274581754288,True,True,True,True,False,False
4min,4,temperature,480,XGBOOST,0.5,4,75,0.024252205847983238,0.891930365623228,-3.41171543251419,1.7248635246596664,2.035751749939724,-0.5080720008800033,1.4242545723512146,3,0.75,1.9323265732312178,3.41171543251419,-0.9271617791209283,True,True,True,True,False,False
4min,4,temperature,480,XGBOOST,0.75,4,75,-2.4373249329020346,-1.888442391257751,-6.563870547523936,0.5914555984312995,2.8902180023975066,-4.420671340556528,0.09490401639674263,1,0.25,4.515575356953271,6.563870547523936,-5.787197706615371,True,True,False,False,False,False
4min,4,temperature,480,XGBOOST,1.0,4,75,-6.403969227501376,-6.9923289496235705,-10.578736226551525,-1.052482784206836,4.198833205303039,-10.474059038915385,-2.92223913820956,0,0.0,7.551819900705825,10.578736226551525,-13.412922956614365,True,True,False,False,False,False
4min,4,temperature,60,RANDOM_FOREST,0.25,4,75,-0.13142148895927175,-2.042338254119976,-5.539028057899123,9.098018610301988,5.724556235875341,-4.538505767709783,2.3647460246305343,2,0.5,6.903251792340317,5.539028057899123,-6.878721164764915,True,True,False,False,False,False
4min,4,temperature,60,RANDOM_FOREST,0.5,4,75,-5.922406763395281,-10.318716102564819,-15.098954459192624,12.046759610741137,10.557014309341682,-11.62895027949883,-4.61217258646127,1,0.25,7.016777693037561,15.098954459192624,-17.601843563881754,True,True,False,False,False,False
4min,4,temperature,60,RANDOM_FOREST,0.75,4,75,-16.59583547292834,-23.127745248963386,-28.379244738463242,8.251393344676655,14.873305850123003,-27.93016400496667,-11.793416716925059,1,0.25,16.13674728804161,28.379244738463242,-38.2909300776,True,True,False,False,False,False
4min,4,temperature,60,RANDOM_FOREST,1.0,4,75,-30.967203653598816,-35.32095041841284,-51.692322601751684,-1.534591175817895,19.00146029243827,-44.98863277422096,-21.299521297790697,0,0.0,23.689111476430263,51.692322601751684,-60.088586807065894,True,True,False,False,False,False
4min,4,temperature,120,RANDOM_FOREST,0.25,4,75,-3.740086162684175,-6.369487893111989,-9.12326467126021,6.901895806747492,6.340549944368925,-8.21405123399612,-1.8955228218000433,1,0.25,6.318528412196077,9.12326467126021,-11.80956826702508,True,True,False,False,False,False
4min,4,temperature,120,RANDOM_FOREST,0.5,4,75,-16.914617585048628,-22.849449925464036,-30.27909080419377,8.319520314927331,15.18573928942826,-27.915746397668894,-11.848321112843767,1,0.25,16.067425284825127,30.27909080419377,-38.452935268925046,True,True,False,False,False,False
4min,4,temperature,120,RANDOM_FOREST,0.75,4,75,-36.338940726837905,-41.089613617772,-67.18611920890244,4.009583537094843,26.532480812076418,-54.94689422652915,-22.48166011808076,1,0.25,32.46523410844839,67.18611920890244,-74.1187604742218,True,True,False,False,False,False
4min,4,temperature,120,RANDOM_FOREST,1.0,4,75,-59.639980527840244,-61.825433783989226,-109.58191608093048,-5.327138462452052,38.6680631647525,-85.94186491152975,-35.52354940029973,0,0.0,50.41831551123002,109.58191608093048,-114.43007055983685,True,True,False,False,False,False
4min,4,temperature,240,RANDOM_FOREST,0.25,4,75,-2.3454805940970824,-2.750212879074019,-7.922996194756577,4.041499576516285,4.336994583039041,-4.9632334313699165,-0.13246004180118454,1,0.25,4.830773389568732,7.922996194756577,-7.14634862254753,True,True,False,False,False,False
4min,4,temperature,240,RANDOM_FOREST,0.5,4,75,-9.190467244248158,-7.798498719326371,-25.457468758660184,4.292597220320294,10.638518496009272,-13.039737279295798,-3.949228684278731,1,0.25,9.090508595017067,25.457468758660184,-18.70812020649995,True,True,False,False,False,False
4min,4,temperature,240,RANDOM_FOREST,0.75,4,75,-19.551374250060725,-14.838257557627728,-49.25350943622824,0.7245275512407905,18.2881599181922,-23.583586591297248,-10.806045216391205,1,0.25,12.777541374906043,49.25350943622824,-33.54040560413781,True,True,False,False,False,False
4min,4,temperature,240,RANDOM_FOREST,1.0,4,75,-32.5189018631619,-23.49810133346561,-76.8006616015723,-6.278743184144081,26.56882694859822,-38.61751220588407,-17.399490990743438,0,0.0,21.21802121514063,76.8006616015723,-53.307277341429,True,True,False,False,False,False
4min,4,temperature,480,RANDOM_FOREST,0.25,4,75,-3.841917129126376,-3.537445989180779,-6.073315927265456,-2.2194606108784893,1.4046116792950638,-4.334721369779936,-3.0446417485272192,0,0.0,1.2900796212527164,6.073315927265456,-5.700814781623501,True,True,False,False,False,False
4min,4,temperature,480,RANDOM_FOREST,0.5,4,75,-11.751974715750046,-9.24850764284229,-20.61942683965047,-7.891456737665138,5.176511478143073,-12.651252788068591,-8.349229570523745,0,0.0,4.302023217544846,20.61942683965047,-16.55437596152733,True,True,False,False,False,False
4min,4,temperature,480,RANDOM_FOREST,0.75,4,75,-22.78336929129109,-18.26428694199868,-41.04075062889084,-13.564152652276153,10.71422121628581,-24.00585417012589,-17.04180206316388,0,0.0,6.964052106962011,41.04075062889084,-32.00650065270239,True,True,False,False,False,False
4min,4,temperature,480,RANDOM_FOREST,1.0,4,75,-36.06436155728446,-29.451573841114005,-65.17230388994095,-20.181994656968847,17.244035535534966,-39.21138624494864,-26.30454915344982,0,0.0,12.906837091498822,65.17230388994095,-52.19806835934865,True,True,False,False,False,False
4min,4,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,4,75,2.6797423588350853,2.8673267664952284,-1.2924130846247674,6.276728986974651,3.4216786763011764,-0.4254084765512355,5.972477601881549,2,0.5,6.3978860784327845,1.2924130846247674,-0.6547195438773556,True,True,False,True,False,False
4min,4,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,4,75,1.7897214042981284,1.7615358357260489,-5.344134014828552,8.979947960568968,5.798030903602884,-3.0090545386504672,6.560311778674644,2,0.5,9.569366317325112,5.344134014828552,-4.359180826643645,True,True,False,True,False,False
4min,4,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,4,75,-2.6108970617737293,-3.8154313670649036,-11.855714509736668,9.042988996771557,7.668797811384866,-7.589224371824668,1.1628959429860348,1,0.25,8.752120314810703,11.855714509736668,-11.155420151904423,True,True,False,False,False,False
4min,4,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,4,75,-10.059610420924482,-12.931846788886508,-20.428799877582804,6.0540517716578925,9.829272646988693,-15.691707774777871,-7.29974943503312,1,0.25,8.39195833974475,20.428799877582804,-22.235025928154585,True,True,False,False,False,False
4min,4,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,4,75,2.7911279658003387,3.4605730469841527,0.056121766658149545,4.187244002574898,1.6080597034736495,2.5388810649331903,3.712819947851301,4,1.0,1.1739388829181108,0.0,2.8736036055250973,True,True,True,True,True,True
4min,4,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,4,75,1.85039851401636,2.8161590236512892,-3.2897931209835907,5.059069129746451,3.2149974639154477,0.40825171387482007,4.258305823792829,3,0.75,3.8500541099180086,3.2897931209835907,0.06868368844638728,True,True,True,True,False,False
4min,4,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,4,75,-2.6574818596851415,-2.945631607141586,-9.726968881690969,4.9883046572335745,6.002573228669584,-7.801741365765727,2.198627898938999,2,0.5,10.000369264704727,9.726968881690969,-10.377558459916692,True,True,False,False,False,False
4min,4,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,4,75,-10.204704171623774,-11.560036036692736,-20.8567842030482,3.15803958993857,9.990034853615334,-19.279523292050662,-2.4852169162658493,1,0.25,16.794306375784814,20.8567842030482,-25.17138527534719,True,True,False,False,False,False
4min,4,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,4,75,0.7988791709759653,2.3654448931473815,-6.185123836555334,4.649750734164432,4.17520960716377,-0.3569412057919821,3.521265269915329,3,0.75,3.878206475707311,6.185123836555334,-1.1199393038451075,True,True,True,True,False,False
4min,4,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,4,75,-1.7846936852443935,3.8160558701094898,-22.604425032755785,7.833538551559231,12.174957762221123,-3.8772094410358497,5.9085716259009455,3,0.75,9.785781066936796,22.604425032755785,-6.727940921547854,True,True,True,True,False,False
4min,4,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,4,75,-6.957454406174678,4.307411083378235,-45.84133001410852,9.396690222653342,22.58935800966071,-9.721139650966007,7.071096328169565,3,0.75,16.792235979135572,45.84133001410852,-15.54903940971668,True,True,True,True,False,False
4min,4,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,4,75,-14.068297727169382,3.822106885053145,-73.17282128613317,9.255416607349353,34.23720567312987,-17.20710520304906,6.960914360932826,3,0.75,24.168019563981886,73.17282128613317,-26.55510821847109,True,True,True,True,False,False
4min,4,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,4,75,5.45569326199541,3.187632444933307,1.4424539822341216,14.00505417588091,5.002199391840152,2.3398161266244006,6.303509580304317,4,1.0,3.963693453679916,0.0,1.205785718093349,True,True,True,True,True,True
4min,4,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,4,75,6.862679514864892,5.94109255265994,2.02308624300379,13.545446711135899,4.253220450783677,4.109779268921164,8.693992798603668,4,1.0,4.584213529682504,0.0,3.648985787818688,True,True,True,True,True,True
4min,4,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,4,75,4.247141287570087,4.0965002003352025,-1.1819016981376662,9.97746644774761,4.2892069758583125,0.999489421757497,7.344152066147792,3,0.75,6.344662644390295,1.1819016981376662,0.6286934536056382,True,True,True,True,False,False
4min,4,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,4,75,-1.1726880241935846,4.077845053070961,-25.24093998336504,12.394497780448779,14.519153676319382,-5.889560564956885,8.79471759383426,3,0.75,14.684278158791145,25.24093998336504,-9.574529022165871,True,True,True,True,False,False
4min,4,relative_humidity,60,EXTRA_TREES,0.25,4,75,1.856868766750359,2.13716715141815,-1.198450733000794,4.35159149716593,2.4174060059991516,-0.16448311125470078,4.15851902942321,3,0.75,4.323002140677911,1.198450733000794,-0.3239466021710041,True,True,True,True,False,False
4min,4,relative_humidity,60,EXTRA_TREES,0.5,4,75,2.6811502345462266,3.071970035590698,-3.0225265702883153,7.603187437291827,4.457973922314611,-0.963329339561765,6.71644960969869,2,0.5,7.679778949260455,3.0225265702883153,-1.5235510816116085,True,True,False,True,False,False
4min,4,relative_humidity,60,EXTRA_TREES,0.75,4,75,2.4202767523821325,2.7424524252082763,-5.439763137530382,9.63596529664236,6.077794354302797,-2.3819567142410527,7.544685891831461,2,0.5,9.926642606072514,5.439763137530382,-3.5808096622105765,True,True,False,True,False,False
4min,4,relative_humidity,60,EXTRA_TREES,1.0,4,75,1.0619668037347156,1.145697654719376,-8.410490449392643,10.366962354892754,7.274160688016802,-4.395547021219538,6.60321147967363,2,0.5,10.998758500893167,8.410490449392643,-6.456304208075369,True,True,False,True,False,False
4min,4,relative_humidity,120,EXTRA_TREES,0.25,4,75,1.809953801193505,1.8317729727505059,-0.4991887479683459,4.075458007241354,1.779724090226682,0.46169852848017623,3.1800282454638347,3,0.75,2.7183297169836584,0.4991887479683459,0.3478109272665902,True,True,True,True,True,True
4min,4,relative_humidity,120,EXTRA_TREES,0.5,4,75,2.708025997839731,2.611490550508504,-1.4942568562978629,7.103379746639779,3.2727228169047295,0.3028054124665812,5.016711135881653,3,0.75,4.713905723415072,1.4942568562978629,-0.11902652527349789,True,True,True,True,False,False
4min,4,relative_humidity,120,EXTRA_TREES,0.75,4,75,2.654796386398601,2.305426318457287,-2.97082940055012,8.979162309229949,4.457613931598355,-0.47487737056017565,5.435100075416063,3,0.75,5.909977445976239,2.97082940055012,-1.3922697546683622,True,True,True,True,False,False
4min,4,relative_humidity,120,EXTRA_TREES,1.0,4,75,1.6408790630337908,0.9205303630783961,-4.908577041512033,9.631032567490404,5.338176173420266,-1.8581910078339066,4.419600433946093,2,0.5,6.27779144178,4.908577041512033,-3.445509618189612,True,True,False,True,False,False
4min,4,relative_humidity,240,EXTRA_TREES,0.25,4,75,2.086457785133388,2.418095786552451,0.11923261501351397,3.3904069524151366,1.2233756460080452,1.6083737101190019,2.8961798615668366,4,1.0,1.2878061514478347,0.0,1.7741927108285336,True,True,True,True,True,True
4min,4,relative_humidity,240,EXTRA_TREES,0.5,4,75,2.4498352817112345,4.41059732445405,-5.55218797071518,6.5303344486520185,4.710903959539392,1.5851457853622621,5.275286820803023,3,0.75,3.690141035440761,5.55218797071518,1.1774798140548748,True,True,True,True,False,False
4min,4,relative_humidity,240,EXTRA_TREES,0.75,4,75,1.2809420573688453,5.949630321587769,-16.169230332193475,9.393737918493319,10.176156733370417,0.13070766901099695,7.099864709945617,3,0.75,6.96915704093462,16.169230332193475,-1.57725578192791,True,True,True,True,False,False
4min,4,relative_humidity,240,EXTRA_TREES,1.0,4,75,-1.1377265507188354,7.013043610970125,-30.530627689906087,11.953634265090495,17.089663775802503,-2.464665811296478,8.339982871547766,3,0.75,10.804648682844245,30.530627689906087,-6.02193765292852,True,True,True,True,False,False
4min,4,relative_humidity,480,EXTRA_TREES,0.25,4,75,3.2071409765590797,3.368932024226489,-0.7398034842210386,6.830503342004379,2.8443453332661583,1.3352767328214379,5.2407962679641305,3,0.75,3.905519535142693,0.7398034842210386,1.2312213855998828,True,True,True,True,True,True
4min,4,relative_humidity,480,EXTRA_TREES,0.5,4,75,3.029578770908575,2.589116829062441,-2.0305131870430375,8.970594612552457,4.021828170005838,0.45457696153638705,5.16411863843463,3,0.75,4.709541676898243,2.0305131870430375,-0.27328230614743976,True,True,True,True,False,False
4min,4,relative_humidity,480,EXTRA_TREES,0.75,4,75,-0.10150438531065842,0.8719797030691774,-14.862997865419448,12.71302091803846,10.351730792834488,-6.604442327402164,7.374917645160682,2,0.5,13.979359972562847,14.862997865419448,-9.833449749567109,True,True,False,True,False,False
4min,4,relative_humidity,480,EXTRA_TREES,1.0,4,75,-5.280638218123798,0.4713803390275144,-37.934427690313065,15.869114139762841,20.421325152662046,-14.11541868402644,9.306160804930157,2,0.5,23.421579488956596,37.934427690313065,-20.723016328029047,True,True,False,False,False,False
4min,4,relative_humidity,60,XGBOOST,0.25,4,75,2.9749141386067777,2.60298754544182,-0.8416552756373165,7.535336739180787,3.3992629829513614,0.01685617699128944,5.561045507057308,3,0.75,5.544189330066018,0.8416552756373165,-0.3795209385005184,True,True,True,True,True,True
4min,4,relative_humidity,60,XGBOOST,0.5,4,75,3.34162327135546,2.777177751231507,-3.52078860670959,11.332926189668418,6.143438882509374,-2.125174156138291,8.243975178725258,2,0.5,10.369149334863549,3.52078860670959,-3.287594067877665,True,True,False,True,False,False
4min,4,relative_humidity,60,XGBOOST,0.75,4,75,0.9978032807256472,0.48917412481912015,-7.9006149429822905,10.913479816246639,8.003069311410021,-6.297320236885016,7.784297642429783,2,0.5,14.081617879314798,7.9006149429822905,-8.526788550583852,True,True,False,False,False,False
4min,4,relative_humidity,60,XGBOOST,1.0,4,75,-3.924240182244806,-4.122840275002208,-13.784913466972917,6.333633287998108,8.937331780647636,-12.273967763300321,4.2268873060533085,2,0.5,16.50085506935363,13.784913466972917,-15.819496176422252,True,True,False,False,False,False
