resolution,resolution_minutes,target,horizon_minutes,corrector,alpha,window_id,n,base_rmse,hybrid_rmse,gain_pct
12min,12,temperature,480,XGBOOST,0.25,1,34,0.8758615243337595,0.9020182834463537,-2.986403487981826
12min,12,temperature,480,XGBOOST,0.25,2,34,1.8661474471670134,1.8048334393401468,3.2855928892407182
12min,12,temperature,480,XGBOOST,0.25,3,34,1.8044694913807064,1.7184542567275911,4.766787970867825
12min,12,temperature,480,XGBOOST,0.25,4,33,1.3109040115183792,1.6538106153924657,-26.15802536731186
12min,12,temperature,480,XGBOOST,0.5,1,34,0.8758615243337595,1.0698749535963374,-22.151153335586677
12min,12,temperature,480,XGBOOST,0.5,2,34,1.8661474471670134,1.7866170033914983,4.261744906397925
12min,12,temperature,480,XGBOOST,0.5,3,34,1.8044694913807064,1.661488753215462,7.923699394653735
12min,12,temperature,480,XGBOOST,0.5,4,33,1.3109040115183792,2.0448512839597344,-55.98787294816856
12min,12,temperature,480,XGBOOST,0.75,1,34,0.8758615243337595,1.3266950319466915,-51.47314901814724
12min,12,temperature,480,XGBOOST,0.75,2,34,1.8661474471670134,1.8127978413793586,2.8588097831521564
12min,12,temperature,480,XGBOOST,0.75,3,34,1.8044694913807064,1.6366092017071832,9.302473135474486
12min,12,temperature,480,XGBOOST,0.75,4,33,1.3109040115183792,2.4611889389471684,-87.7474565125825
12min,12,temperature,480,XGBOOST,1.0,1,34,0.8758615243337595,1.630980949627956,-86.2144761831606
12min,12,temperature,480,XGBOOST,1.0,2,34,1.8661474471670134,1.8815235407686293,-0.8239484840792295
12min,12,temperature,480,XGBOOST,1.0,3,34,1.8044694913807064,1.6452718433798825,8.822407292628283
12min,12,temperature,480,XGBOOST,1.0,4,33,1.3109040115183792,2.891918430840874,-120.60489596726882
12min,12,temperature,60,RANDOM_FOREST,0.25,1,34,0.7362801710928129,0.7423423769999811,-0.8233558562592387
12min,12,temperature,60,RANDOM_FOREST,0.25,2,34,0.652639166596397,0.668863749533066,-2.485995902036112
12min,12,temperature,60,RANDOM_FOREST,0.25,3,34,0.8813800183630139,0.8603745297343574,2.3832499252331654
12min,12,temperature,60,RANDOM_FOREST,0.25,4,33,0.840362203821248,0.832299602604014,0.9594197812053186
12min,12,temperature,60,RANDOM_FOREST,0.5,1,34,0.7362801710928129,0.7528393731675977,-2.249035452116977
12min,12,temperature,60,RANDOM_FOREST,0.5,2,34,0.652639166596397,0.6884513080948531,-5.487280465440248
12min,12,temperature,60,RANDOM_FOREST,0.5,3,34,0.8813800183630139,0.8427313837236476,4.385013709653681
12min,12,temperature,60,RANDOM_FOREST,0.5,4,33,0.840362203821248,0.8278903319998543,1.4841067059753943
12min,12,temperature,60,RANDOM_FOREST,0.75,1,34,0.7362801710928129,0.7675892401855694,-4.252330881909604
12min,12,temperature,60,RANDOM_FOREST,0.75,2,34,0.652639166596397,0.7111240020628528,-8.961281893555705
12min,12,temperature,60,RANDOM_FOREST,0.75,3,34,0.8813800183630139,0.8286653714624841,5.980921487014955
12min,12,temperature,60,RANDOM_FOREST,0.75,4,33,0.840362203821248,0.8271928152392232,1.567108625559523
12min,12,temperature,60,RANDOM_FOREST,1.0,1,34,0.7362801710928129,0.7863526971161333,-6.800743519820868
12min,12,temperature,60,RANDOM_FOREST,1.0,2,34,0.652639166596397,0.7365970021093978,-12.864357490349914
12min,12,temperature,60,RANDOM_FOREST,1.0,3,34,0.8813800183630139,0.8183609653816993,7.150043303495786
12min,12,temperature,60,RANDOM_FOREST,1.0,4,33,0.840362203821248,0.8302164078049105,1.207312272042125
12min,12,temperature,120,RANDOM_FOREST,0.25,1,34,0.9928236248842272,1.0022359319721659,-0.9480341575308794
12min,12,temperature,120,RANDOM_FOREST,0.25,2,34,0.8309064911780842,0.850756324264166,-2.3889370581204754
12min,12,temperature,120,RANDOM_FOREST,0.25,3,34,1.182282449764148,1.185798381512666,-0.29738509179591066
12min,12,temperature,120,RANDOM_FOREST,0.25,4,33,1.3809002728179114,1.3844241937419344,-0.25519010991517527
12min,12,temperature,120,RANDOM_FOREST,0.5,1,34,0.9928236248842272,1.0156250853815159,-2.296627510243582
12min,12,temperature,120,RANDOM_FOREST,0.5,2,34,0.8309064911780842,0.8727903625220418,-5.040744270101119
12min,12,temperature,120,RANDOM_FOREST,0.5,3,34,1.182282449764148,1.1930912055533303,-0.9142278811073025
12min,12,temperature,120,RANDOM_FOREST,0.5,4,33,1.3809002728179114,1.3906730596654706,-0.7077112692299311
12min,12,temperature,120,RANDOM_FOREST,0.75,1,34,0.9928236248842272,1.0328364353994024,-4.0302033022069885
12min,12,temperature,120,RANDOM_FOREST,0.75,2,34,0.8309064911780842,0.8968476336532989,-7.936048541601994
12min,12,temperature,120,RANDOM_FOREST,0.75,3,34,1.182282449764148,1.2040922973477741,-1.8447239564434843
12min,12,temperature,120,RANDOM_FOREST,0.75,4,33,1.3809002728179114,1.399610372729687,-1.354920429814607
12min,12,temperature,120,RANDOM_FOREST,1.0,1,34,0.9928236248842272,1.0536826979850782,-6.129897755802073
12min,12,temperature,120,RANDOM_FOREST,1.0,2,34,0.8309064911780842,0.9227699098420853,-11.055807078093029
12min,12,temperature,120,RANDOM_FOREST,1.0,3,34,1.182282449764148,1.2187012385686162,-3.080379719053885
12min,12,temperature,120,RANDOM_FOREST,1.0,4,33,1.3809002728179114,1.4111850544622544,-2.1931186661686195
12min,12,temperature,240,RANDOM_FOREST,0.25,1,34,0.8221811161430995,0.8968741406324844,-9.08474094367118
12min,12,temperature,240,RANDOM_FOREST,0.25,2,34,1.2548950632784166,1.2688219857442804,-1.1098077340012542
12min,12,temperature,240,RANDOM_FOREST,0.25,3,34,1.5593132231929732,1.5562304987162365,0.1976975780673623
12min,12,temperature,240,RANDOM_FOREST,0.25,4,33,1.2562507252578228,1.3592487149066153,-8.198840213815917
12min,12,temperature,240,RANDOM_FOREST,0.5,1,34,0.8221811161430995,1.0012378537912368,-21.778259574739813
12min,12,temperature,240,RANDOM_FOREST,0.5,2,34,1.2548950632784166,1.2947797549772302,-3.178328839274794
12min,12,temperature,240,RANDOM_FOREST,0.5,3,34,1.5593132231929732,1.5630158404207406,-0.23745179433453806
12min,12,temperature,240,RANDOM_FOREST,0.5,4,33,1.2562507252578228,1.4980725337836744,-19.249486082980933
12min,12,temperature,240,RANDOM_FOREST,0.75,1,34,0.8221811161430995,1.1270598187008478,-37.081696060832975
12min,12,temperature,240,RANDOM_FOREST,0.75,2,34,1.2548950632784166,1.332065226260732,-6.149531163243892
12min,12,temperature,240,RANDOM_FOREST,0.75,3,34,1.5593132231929732,1.579542080743392,-1.2972927600137065
12min,12,temperature,240,RANDOM_FOREST,0.75,4,33,1.2562507252578228,1.6637784189056144,-32.43999668650173
12min,12,temperature,240,RANDOM_FOREST,1.0,1,34,0.8221811161430995,1.2679680632144386,-54.22004207084591
12min,12,temperature,240,RANDOM_FOREST,1.0,2,34,1.2548950632784166,1.3797603744312035,-9.950259173589856
12min,12,temperature,240,RANDOM_FOREST,1.0,3,34,1.5593132231929732,1.6055084451455286,-2.9625364080452314
12min,12,temperature,240,RANDOM_FOREST,1.0,4,33,1.2562507252578228,1.849153590481971,-47.19622073073555
12min,12,temperature,480,RANDOM_FOREST,0.25,1,34,0.8758615243337595,0.919707299331386,-5.0060167936910505
12min,12,temperature,480,RANDOM_FOREST,0.25,2,34,1.8661474471670134,1.8396698593218779,1.4188368601490198
12min,12,temperature,480,RANDOM_FOREST,0.25,3,34,1.8044694913807064,1.76675155319994,2.090250811162575
12min,12,temperature,480,RANDOM_FOREST,0.25,4,33,1.3109040115183792,1.625169489199598,-23.973187580470892
12min,12,temperature,480,RANDOM_FOREST,0.5,1,34,0.8758615243337595,1.0580681349869419,-20.803129900218096
12min,12,temperature,480,RANDOM_FOREST,0.5,2,34,1.8661474471670134,1.847525392345999,0.9978876454421828
12min,12,temperature,480,RANDOM_FOREST,0.5,3,34,1.8044694913807064,1.752787884499433,2.864088704637998
12min,12,temperature,480,RANDOM_FOREST,0.5,4,33,1.3109040115183792,1.9773251742661846,-50.836762790580714
12min,12,temperature,480,RANDOM_FOREST,0.75,1,34,0.8758615243337595,1.2601878412769245,-43.879803629404776
12min,12,temperature,480,RANDOM_FOREST,0.75,2,34,1.8661474471670134,1.8892858298218258,-1.2399010962364532
12min,12,temperature,480,RANDOM_FOREST,0.75,3,34,1.8044694913807064,1.7631429599622745,2.290231650678146
12min,12,temperature,480,RANDOM_FOREST,0.75,4,33,1.3109040115183792,2.350401296778813,-79.29621666626959
12min,12,temperature,480,RANDOM_FOREST,1.0,1,34,0.8758615243337595,1.500518966066669,-71.3192010812516
12min,12,temperature,480,RANDOM_FOREST,1.0,2,34,1.8661474471670134,1.9627882732236548,-5.178627562540742
12min,12,temperature,480,RANDOM_FOREST,1.0,3,34,1.8044694913807064,1.7973965167385864,0.3919697548728373
12min,12,temperature,480,RANDOM_FOREST,1.0,4,33,1.3109040115183792,2.73585271934793,-108.6996984759454
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,1,34,2.0845031668608405,2.1716335975153647,-4.17991356596202
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,2,34,1.871735209740588,1.8997444309680978,-1.4964307494857534
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,3,34,2.4058402688518887,2.4063736828091176,-0.02217162810577567
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.25,4,33,2.6995164434229966,2.7938380934626523,-3.4940202075618982
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,1,34,2.0845031668608405,2.2882734668893585,-9.775485269968964
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,2,34,1.871735209740588,1.970468637566663,-5.274967704420054
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,3,34,2.4058402688518887,2.4361205556518435,-1.2586158437860493
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.5,4,33,2.6995164434229966,2.920042501144374,-8.169094811726712
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,1,34,2.0845031668608405,2.4301774389722803,-16.58305334368997
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,2,34,1.871735209740588,2.079554265053258,-11.103015759449892
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,3,34,2.4058402688518887,2.494035801725531,-3.6658931191525395
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,0.75,4,33,2.6995164434229966,3.0742055520622777,-13.879860208007255
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,1,34,2.0845031668608405,2.5932013532924034,-24.403809719206972
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,2,34,1.871735209740588,2.221356966360074,-18.67901799357301
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,3,34,2.4058402688518887,2.5782218595718494,-7.165130326886759
12min,12,relative_humidity,60,HIST_GRADIENT_BOOSTING,1.0,4,33,2.6995164434229966,3.2523539161668973,-20.479129663789003
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,1,34,2.67567971012708,2.802571336560409,-4.74240717052424
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,2,34,2.1535010904626013,2.0788994953319815,3.464200480836273
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,3,34,3.5156850514861806,3.5223319826197392,-0.18906503387579565
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.25,4,33,4.140507488721236,4.345374316738011,-4.9478675880875125
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,1,34,2.67567971012708,2.986809056431861,-11.628048944991408
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,2,34,2.1535010904626013,2.0728107222862726,3.746938812043754
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,3,34,3.5156850514861806,3.57717981164456,-1.749154411097886
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.5,4,33,4.140507488721236,4.595315832037643,-10.984362292673218
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,1,34,2.67567971012708,3.2185600259131317,-20.28943575463552
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,2,34,2.1535010904626013,2.135820798387286,0.821002234622386
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,3,34,3.5156850514861806,3.678072838919581,-4.618951500355659
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,0.75,4,33,4.140507488721236,4.88341593507916,-17.942449044751406
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,1,34,2.67567971012708,3.4883673830285735,-30.373129856521405
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,2,34,2.1535010904626013,2.2621630553273278,-5.045828179329336
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,3,34,3.5156850514861806,3.821365699127406,-8.694767681536357
12min,12,relative_humidity,120,HIST_GRADIENT_BOOSTING,1.0,4,33,4.140507488721236,5.203340153112625,-25.669140009686007
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,1,34,2.3202044751339383,2.3346939605467667,-0.6244917449351923
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,2,34,3.1684060611331706,3.2336814641866445,-2.0601968874572965
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,3,34,5.242159134214634,5.210916100983286,0.5959955131356194
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.25,4,33,3.636446313751614,3.8128038045621877,-4.849720732674066
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,1,34,2.3202044751339383,2.5099911155696746,-8.179737711469608
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,2,34,3.1684060611331706,3.439725218239475,-8.563269728415683
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,3,34,5.242159134214634,5.200798402244564,0.7890018389582321
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.5,4,33,3.636446313751614,4.234154928139896,-16.436613188210213
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,1,34,2.3202044751339383,2.8162257258442587,-21.378342125716593
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,2,34,3.1684060611331706,3.7634875134282564,-18.78172938737078
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,3,34,5.242159134214634,5.211929068621157,0.5766720318765339
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,0.75,4,33,3.636446313751614,4.836892298058754,-33.01151400936471
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,1,34,2.3202044751339383,3.216210768189563,-38.61755731696452
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,2,34,3.1684060611331706,4.177688580068845,-31.854582381865153
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,3,34,5.242159134214634,5.244172803992318,-0.038412984538011063
12min,12,relative_humidity,240,HIST_GRADIENT_BOOSTING,1.0,4,33,3.636446313751614,5.562360137088401,-52.9614259958613
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,1,34,2.0905852401842564,2.050499774703192,1.9174279388642055
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,2,34,4.929808231295573,4.817836444032936,2.2713213579346525
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,3,34,6.6730426179969164,6.438551147630484,3.5140112807614714
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.25,4,33,4.695470806203665,4.937015596632167,-5.14420811879765
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,1,34,2.0905852401842564,2.2184044602376702,-6.114040106881665
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,2,34,4.929808231295573,4.751525201070241,3.6164293185594865
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,3,34,6.6730426179969164,6.226534739552053,6.691218743915257
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.5,4,33,4.695470806203665,5.227168296053969,-11.323624654375957
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,1,34,2.0905852401842564,2.5535962319657943,-22.147434262987996
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,2,34,4.929808231295573,4.732794143231943,3.9963844194372307
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,3,34,6.6730426179969164,6.03936087083619,9.49614416445825
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,0.75,4,33,4.695470806203665,5.558321893661639,-18.376242193178452
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,1,34,2.0905852401842564,3.0005258582755756,-43.525640600577496
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,2,34,4.929808231295573,4.7622047413847,3.399797356150434
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,3,34,6.6730426179969164,5.879402646244771,11.893224982734734
12min,12,relative_humidity,480,HIST_GRADIENT_BOOSTING,1.0,4,33,4.695470806203665,5.923604024261662,-26.155699156629517
12min,12,relative_humidity,60,EXTRA_TREES,0.25,1,34,2.0845031668608405,2.1320121175313016,-2.279149843749447
12min,12,relative_humidity,60,EXTRA_TREES,0.25,2,34,1.871735209740588,1.8872713230341363,-0.8300379889579325
12min,12,relative_humidity,60,EXTRA_TREES,0.25,3,34,2.4058402688518887,2.3866583558239536,0.7973061751555564
12min,12,relative_humidity,60,EXTRA_TREES,0.25,4,33,2.6995164434229966,2.704321907346321,-0.17801202637725094
12min,12,relative_humidity,60,EXTRA_TREES,0.5,1,34,2.0845031668608405,2.186641001630808,-4.899864696477401
12min,12,relative_humidity,60,EXTRA_TREES,0.5,2,34,1.871735209740588,1.9092616312127155,-2.004900120318223
12min,12,relative_humidity,60,EXTRA_TREES,0.5,3,34,2.4058402688518887,2.373084843864777,1.3614962477431256
12min,12,relative_humidity,60,EXTRA_TREES,0.5,4,33,2.6995164434229966,2.711939180020276,-0.4601837720805832
12min,12,relative_humidity,60,EXTRA_TREES,0.75,1,34,2.0845031668608405,2.247870782494159,-7.837244779979979
12min,12,relative_humidity,60,EXTRA_TREES,0.75,2,34,1.871735209740588,1.9374863830243296,-3.5128458844803396
12min,12,relative_humidity,60,EXTRA_TREES,0.75,3,34,2.4058402688518887,2.3652162914834167,1.688556713196031
12min,12,relative_humidity,60,EXTRA_TREES,0.75,4,33,2.6995164434229966,2.722344658752553,-0.8456409067325487
12min,12,relative_humidity,60,EXTRA_TREES,1.0,1,34,2.0845031668608405,2.31517779525333,-11.066168286991587
12min,12,relative_humidity,60,EXTRA_TREES,1.0,2,34,1.871735209740588,1.971677856724573,-5.339571883024871
12min,12,relative_humidity,60,EXTRA_TREES,1.0,3,34,2.4058402688518887,2.3631096875468725,1.7761187996661183
12min,12,relative_humidity,60,EXTRA_TREES,1.0,4,33,2.6995164434229966,2.7355065259073603,-1.3332047882889795
12min,12,relative_humidity,120,EXTRA_TREES,0.25,1,34,2.67567971012708,2.7405452693853563,-2.4242647209518045
12min,12,relative_humidity,120,EXTRA_TREES,0.25,2,34,2.1535010904626013,2.1747381298918302,-0.9861633933357767
12min,12,relative_humidity,120,EXTRA_TREES,0.25,3,34,3.5156850514861806,3.5271444613229326,-0.32595097879736856
12min,12,relative_humidity,120,EXTRA_TREES,0.25,4,33,4.140507488721236,4.168194235688165,-0.6686800360184652
12min,12,relative_humidity,120,EXTRA_TREES,0.5,1,34,2.67567971012708,2.8265990326719264,-5.640410620659772
12min,12,relative_humidity,120,EXTRA_TREES,0.5,2,34,2.1535010904626013,2.2064171501525784,-2.4572107218487664
12min,12,relative_humidity,120,EXTRA_TREES,0.5,3,34,3.5156850514861806,3.550547592309061,-0.9916286673103102
12min,12,relative_humidity,120,EXTRA_TREES,0.5,4,33,4.140507488721236,4.203230432605555,-1.514861259282267
12min,12,relative_humidity,120,EXTRA_TREES,0.75,1,34,2.67567971012708,2.9319759659724305,-9.57873451277836
12min,12,relative_humidity,120,EXTRA_TREES,0.75,2,34,2.1535010904626013,2.248096765548503,-4.392645794555015
12min,12,relative_humidity,120,EXTRA_TREES,0.75,3,34,3.5156850514861806,3.58566058682013,-1.9903812289547624
12min,12,relative_humidity,120,EXTRA_TREES,0.75,4,33,4.140507488721236,4.245434125461014,-2.5341491840214947
12min,12,relative_humidity,120,EXTRA_TREES,1.0,1,34,2.67567971012708,3.0546769541417547,-14.164522105550311
12min,12,relative_humidity,120,EXTRA_TREES,1.0,2,34,2.1535010904626013,2.2992331795518393,-6.767216869991588
12min,12,relative_humidity,120,EXTRA_TREES,1.0,3,34,3.5156850514861806,3.6321438527282854,-3.3125493193104534
12min,12,relative_humidity,120,EXTRA_TREES,1.0,4,33,4.140507488721236,4.294594010912604,-3.721440490352942
12min,12,relative_humidity,240,EXTRA_TREES,0.25,1,34,2.3202044751339383,2.280324272491839,1.7188227619376983
12min,12,relative_humidity,240,EXTRA_TREES,0.25,2,34,3.1684060611331706,3.0819326822056494,2.7292391587142157
12min,12,relative_humidity,240,EXTRA_TREES,0.25,3,34,5.242159134214634,5.220323804153398,0.4165331402994064
12min,12,relative_humidity,240,EXTRA_TREES,0.25,4,33,3.636446313751614,3.681479292326928,-1.2383787546929268
12min,12,relative_humidity,240,EXTRA_TREES,0.5,1,34,2.3202044751339383,2.379935339559024,-2.5743793301509648
12min,12,relative_humidity,240,EXTRA_TREES,0.5,2,34,3.1684060611331706,3.0454006168143213,3.882250000331611
12min,12,relative_humidity,240,EXTRA_TREES,0.5,3,34,5.242159134214634,5.224142678459168,0.343683877085614
12min,12,relative_humidity,240,EXTRA_TREES,0.5,4,33,3.636446313751614,3.8436189002348238,-5.6971165970404805
12min,12,relative_humidity,240,EXTRA_TREES,0.75,1,34,2.3202044751339383,2.603073011794141,-12.191534827717005
12min,12,relative_humidity,240,EXTRA_TREES,0.75,2,34,3.1684060611331706,3.06059872344655,3.402573268909342
12min,12,relative_humidity,240,EXTRA_TREES,0.75,3,34,5.242159134214634,5.253559812402795,-0.2174805818799096
12min,12,relative_humidity,240,EXTRA_TREES,0.75,4,33,3.636446313751614,4.109025578410143,-12.995634305707183
12min,12,relative_humidity,240,EXTRA_TREES,1.0,1,34,2.3202044751339383,2.9215696877642228,-25.91862997745358
